key_resp.keys,key_resp.rt,practice_taps.keys,practice_taps.rt,keyresp.keys,keyresp.rt,practice_stims_loop.thisRepN,practice_stims_loop.thisTrialN,practice_stims_loop.thisN,practice_stims_loop.thisIndex,practice_stims_loop.ran,sndfile,type,tempo,cond,version,delay,dur,Participant Initials,"If you are a MTurk worker, what is your MTurk worker ID?'",Are you wearing headphones?,What are the headphone make and model?,"How many years of musical training, if any, do you have?",Do you have any hearing problems? Please describe,What is your sex (f/m/decline)?,What is your age?,What is your handedness (R/L/ambi)?,Are you currently in a secure and quiet room without a possible interruption?,session,date,expName,psychopyVersion,OS,frameRate,instructions_prompt.keys,instructions_prompt.rt,block1_taps.keys,block1_taps.rt,key_resp_2.keys,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp2.keys,key_resp2.rt,block2_taps.keys,block2_taps.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt,"If you are not an MTurk worker, please provide your email address"
space,16.586,"[""space"",""space""]","[7.730999999912456,10.117000000085682]",space,1.601,0.0,0.0,0.0,3.0,1.0,block_2/strong_t_119_4.wav,timbre,t,strong,119.0,2.380207574,12.24809873,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space"",""space""]","[1.0149999998975545,2.43100000009872,4.637000000104308,6.4709999999031425,9.587000000057742,11.202000000048429]",space,0.126,0.0,1.0,1.0,2.0,1.0,block_1/weak_n_72_4.wav,no,n,weak,72.0,1.922330121,17.89675189,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space""]","[1.1500000001396984,3.9380000000819564]",space,1.322,0.0,2.0,2.0,0.0,1.0,block_1/medium_n_105_3.wav,no,n,medium,105.0,1.683245346,13.36533151,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space""]","[1.377000000094995,6.969000000040978,8.576000000117347]",space,1.451,0.0,3.0,3.0,1.0,1.0,block_2/medium_t_119_4.wav,timbre,t,medium,119.0,2.073396767,11.89421309,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_119_3.wav,no,n,weak,119.0,2.459758036,10.81612992,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,space,6.187,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.5619999999180436,2.1059999999124557,2.7959999998565763,3.168999999994412,3.800000000046566,4.141000000061467,4.429000000003725,4.785999999847263,5.222999999998137,5.8459999999031425,6.298999999882653,6.675999999977648,7.054000000003725,7.520999999949709,7.912000000011176,8.287000000011176,8.679000000003725,9.229999999981374]",space,1.717,0.0,0.0,0.0,37.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_81_3.wav,no,n,none,81.0,1.098648096,17.74277508,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.8880000000353903,1.4250000000465661,2.06899999990128,3.084000000031665,3.422000000020489,4.021999999880791,4.658999999985099,5.114999999990687,7.881000000052154,8.365999999921769,8.820000000065193,9.34899999992922,9.834000000031665,10.450999999884516,10.915000000037253,11.442999999970198,12.084999999962747,12.62100000004284,13.267999999923632]",space,1.489,0.0,1.0,1.0,29.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_92_3.wav,no,n,strong,92.0,1.754608557,14.24499404,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.9169999998994172,1.6769999999087304,1.9930000000167638,2.6329999999143183,3.162999999942258,3.8089999998919666,4.403999999864027,5.119999999878928,5.682000000029802,6.296000000089407,6.969000000040978,7.585999999893829,8.227999999886379,8.886999999871477,9.466999999945983,10.101999999955297,10.76699999999255,11.395999999949709,12.07300000009127,12.635000000009313,13.270000000018626]",space,1.204,0.0,2.0,2.0,39.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_81_3.wav,no,n,weak,81.0,1.412334255,16.47029344,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.8419999999459833,2.5149999998975545,3.2259999997913837,4.004999999888241,4.760999999940395,5.458999999798834,6.168999999994412,6.8409999997820705,7.582999999867752,8.464999999850988,9.169999999925494,9.802999999839813,10.665999999968335,11.375,12.031999999890104,12.846999999834225,13.62099999981001,14.402999999932945,15.114999999990687]",space,1.518,0.0,3.0,3.0,30.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_92_3.wav,no,n,none,92.0,2.336707073,18.23675242,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.8109999999869615,1.3980000000447035,2.0740000000223517,2.959000000031665,3.9380000000819564,4.6920000000391155,5.399999999906868,6.108999999938533,6.909999999916181,7.854000000050291,8.537999999942258,9.30600000009872,9.975000000093132,10.989000000059605,11.621999999973923,12.304000000003725,13.074000000022352,13.67699999990873,14.381999999983236,14.995000000111759,15.77600000007078,16.472000000067055]",space,1.639,0.0,4.0,4.0,25.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_81_3.wav,no,n,strong,81.0,1.6043637,15.60930701,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.0560000000987202,1.4760000000242144,2.005000000121072,2.7040000001434237,3.422000000020489,4.184000000124797,4.785000000149012,5.518000000156462,6.295000000158325,6.902000000001863,7.623000000137836,8.324000000022352,9.119000000180677,9.77100000018254,10.506000000052154,11.470000000204891,12.334000000031665,13.077999999979511,13.722000000067055,14.322000000160187]",space,0.944,0.0,5.0,5.0,10.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_119_3.wav,no,n,none,119.0,1.932281918,14.89500301,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.7719999998807907,1.1749999998137355,1.618999999947846,1.8959999999497086,2.459999999962747,2.791999999899417,3.2600000000093132,3.9369999999180436,4.609999999869615,5.277000000001863,6.76299999980256,7.326999999815598,7.574999999953434,7.673999999882653,8.079999999841675,8.389999999897555,8.812999999849126,9.395000000018626,9.763999999966472,10.239999999990687,10.724999999860302,11.289999999804422,11.812999999849126,13.113999999826774]",space,3.686,0.0,6.0,6.0,24.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_119_4.wav,no,n,none,119.0,2.009432028,15.37111003,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.1409999998286366,1.621999999973923,2.2169999999459833,2.787999999942258,3.328999999910593,3.912999999942258,4.523999999975786,5.248999999836087,5.740999999921769,6.362999999895692,6.8549999999813735,7.3950000000186265,7.8980000000447035,8.579999999841675,9.162000000011176,9.71999999997206,10.21999999997206,10.761999999871477,11.35399999981746,11.778999999864027,12.246999999973923,12.81499999994412,13.466999999945983,14.023999999975786]",space,35.986,0.0,7.0,7.0,20.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_92_3.wav,no,n,medium,92.0,1.602440637,13.28810957,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[4.846999999834225,6.402999999932945,6.891999999992549,7.661999999778345,8.336999999824911,8.871999999973923,9.596999999834225,10.25,10.729999999981374,11.355999999912456,11.911999999778345,12.490999999921769]",space,14.12,0.0,8.0,8.0,2.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_119_4.wav,no,n,medium,119.0,1.261396351,9.568471181,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.090000000083819,1.8410000000149012,2.3850000000093132,2.8109999999869615,3.296000000089407,3.846000000135973,4.162000000011176,4.549000000115484,4.977000000188127,5.5750000001862645,5.86200000019744,6.378000000026077,6.87900000018999,7.32300000009127,7.761000000173226,8.206000000005588,8.628000000026077,9.165000000037253]",space,2.56,0.0,9.0,9.0,17.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_105_3.wav,no,n,strong,105.0,1.156897655,12.38746455,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.8529999998863786,1.3910000000614673,1.793999999994412,2.2179999998770654,2.8209999999962747,3.3999999999068677,3.925000000046566,4.550999999977648,5.166999999899417,6.087000000057742,6.287000000011176,6.8869999998714775,7.446999999927357,7.925000000046566,8.649999999906868,9.162999999942258,9.66399999987334,10.278999999864027,10.851999999955297,11.480999999912456,12.037000000011176]",space,1.174,0.0,10.0,10.0,9.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_105_4.wav,no,n,none,105.0,1.493653366,16.97025201,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.9369999999180436,1.3969999998807907,1.8889999999664724,3,3.5629999998491257,3.9869999999646097,4.588999999919906,5.237999999895692,5.632999999914318,6.270999999949709,6.86199999996461,7.537000000011176,8.287999999942258,8.847999999998137,9.577000000048429,10.219000000040978,10.78899999987334,11.587999999988824,12.004999999888241,12.720999999903142,13.170999999856576,13.768999999854714,14.294999999925494,14.851000000024214,15.638999999966472]",space,1.055,0.0,11.0,11.0,14.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_92_4.wav,no,n,weak,92.0,2.208253857,14.29442166,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.8640000000596046,1.3330000001005828,1.962000000057742,2.6149999999906868,3.283999999985099,3.7690000000875443,4.3489999999292195,4.949000000022352,5.483999999938533,6.040000000037253,6.6070000000763685,7.250999999931082,7.851000000024214,8.416999999899417,9.067000000039116,9.712000000057742,10.317999999970198,11.058999999891967,11.564000000013039,12.199999999953434,12.783999999985099]",space,1.173,0.0,12.0,12.0,15.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_72_3.wav,no,n,strong,72.0,2.03136762,17.09667374,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.9429999999701977,1.3090000001247972,1.9820000000763685,2.7600000000093132,3.5740000000223517,4.350000000093132,5.16800000006333,5.967000000178814,6.775000000139698,7.662000000011176,8.466000000014901,9.13800000003539,9.99600000004284,10.657000000122935,11.425999999977648,12.192999999970198,13.025000000139698,13.672999999951571,14.434000000124797,15.922000000020489]",space,0.954,0.0,13.0,13.0,32.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_72_3.wav,no,n,weak,72.0,1.008682366,16.87657352,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.9189999999944121,1.4350000000558794,2.0239999999757856,2.743000000016764,3.302000000141561,4.2299999999813735,4.9470000001601875,5.4880000001285225,6.560000000055879,7.256000000052154,8.019000000087544,8.886000000173226,9.570000000065193,10.47400000016205,11.003000000026077,11.803000000072643,12.766000000061467,13.427000000141561,14.25400000018999,15.154000000096858,15.844000000040978,16.706000000005588]",space,1.043,0.0,14.0,14.0,8.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_72_3.wav,no,n,medium,72.0,2.102023577,18.17590113,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.8819999999832362,1.5100000000093132,2.28899999987334,2.9209999998565763,3.6839999998919666,4.589999999850988,5.4359999999869615,6.197999999858439,6.945999999996275,7.780999999959022,8.640999999828637,9.540999999968335,10.320999999996275,11.174999999813735,11.991999999852851,12.764999999897555,13.6339999998454,14.466000000014901,15.257999999914318,16.15500000002794]",space,0.982,0.0,15.0,15.0,13.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_105_4.wav,no,n,medium,105.0,1.402482856,15.80924023,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.8260000001173466,1.503000000026077,2.0700000000651926,2.883000000147149,3.5760000001173466,4.489000000059605,5.214000000152737,6.141999999992549,6.843000000109896,7.8170000000391155,8.62100000004284,9.377000000094995,10.231000000145286,10.925000000046566,11.729999999981374,12.550000000046566,13.339000000152737,13.988000000128523,14.751000000163913]",space,0.964,0.0,16.0,16.0,12.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_119_4.wav,no,n,strong,119.0,1.980480326,12.048825,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.0069999999832362,1.496999999973923,2.2339999999385327,2.621000000042841,3.1459999999497086,3.631000000052154,4.159999999916181,4.6809999998658895,5.3109999999869615,5.731999999843538,6.2299999999813735,6.747999999905005,7.239000000059605,7.783999999985099,8.26699999999255,8.81499999994412,9.30599999986589,9.845999999903142,10.352999999886379,10.99600000004284]",space,0.763,0.0,17.0,17.0,23.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_72_4.wav,no,n,medium,72.0,1.204769933,15.71334136,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.9320000000298023,1.452999999979511,2.1990000000223517,2.9799999999813735,3.627000000094995,4.341000000014901,5.122999999905005,5.908000000054017,6.618000000016764,7.425000000046566,8.182000000029802,9,9.561999999918044,10.303000000072643,10.915999999968335,11.682999999960884,12.465000000083819,13.173999999882653,14.088999999919906,14.786000000080094]",space,0.991,0.0,18.0,18.0,7.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_81_3.wav,no,n,medium,81.0,1.199970007,16.72060493,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.9480000000912696,1.4229999999515712,2.0079999999143183,2.8970000001136214,3.6170000000856817,4.391000000061467,5.128999999957159,5.986000000033528,6.66800000006333,7.618000000016764,8.402999999932945,9.184000000124797,9.965000000083819,10.847999999998137,11.699999999953434,12.43100000009872,13.330000000074506,14.120000000111759,14.918999999994412,15.830000000074506]",space,0.875,0.0,19.0,19.0,33.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_72_4.wav,no,n,strong,72.0,1.599228342,16.96784512,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.4379999998491257,1.9239999998826534,2.6739999998826534,3.4350000000558794,4.162000000011176,5.205000000074506,5.962000000057742,6.759000000078231,7.422000000020489,8.300999999977648,9.21099999989383,9.885999999940395,10.910999999847263,11.547999999951571,12.240999999921769,13.126999999862164,13.972999999998137,14.634000000078231,15.43999999994412,16.298999999882653]",space,0.909,0.0,20.0,20.0,35.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_92_4.wav,no,n,medium,92.0,1.438882438,14.02917722,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.0239999999757856,1.8240000000223517,2.290000000037253,2.9269999999087304,3.662999999942258,4.3059999998658895,4.8869999998714775,5.66399999987334,6.189999999944121,6.822999999858439,7.5529999998398125,8.12899999995716,8.909999999916181,9.64699999988079,10.540000000037253,11,11.604999999981374,12.361000000033528,13.045999999856576]",space,0.983,0.0,21.0,21.0,11.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_105_3.wav,no,n,medium,105.0,2.417465983,14.09955215,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.9350000000558794,1.5800000000745058,2.1940000001341105,2.8389999999199063,3.4229999999515712,3.8970000001136214,4.478000000119209,4.945000000065193,5.563000000081956,6.174000000115484,6.762000000104308,7.316000000108033,7.878000000026077,8.44400000013411,9.077000000048429,9.72800000011921,10.307999999960884,10.810999999986961,11.34499999997206,11.966999999945983]",space,1.375,0.0,22.0,22.0,0.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_72_3.wav,no,n,none,72.0,1.892162994,23.61892036,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.9380000000819564,1.8479999999981374,2.8510000000242144,3.4860000000335276,4.227000000188127,5.1940000001341105,6.059000000124797,7.310000000055879,8.229999999981374,9.234000000171363,10.14199999999255,11.070999999996275,12.235000000102445,13.255000000121072,14.334000000031665,15.231000000145286,16.282000000122935,17.299000000115484,18.209000000031665,18.98200000007637,20.031000000191852,21.55200000014156,22.097000000067055]",space,1.169,0.0,23.0,23.0,18.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_81_4.wav,no,n,medium,81.0,1.742854158,16.25138024,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.040999999968335,1.5039999999571592,2.1959999999962747,2.841000000014901,3.70699999993667,4.471000000135973,5.155999999959022,5.864999999990687,6.7410000001545995,7.277999999932945,8.030999999959022,8.72800000011921,9.58199999993667,10.356000000145286,11.002000000094995,11.750999999931082,12.46999999997206,13.13800000003539,14.047000000020489,14.604999999981374,15.322000000160187]",space,1.541,0.0,24.0,24.0,38.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_92_4.wav,no,n,none,92.0,1.296817987,15.18938035,,,Yes,It is a in-ear headphones,0,no,m,43,R,yes,1,2020-09-16_10h16.41.575,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.9169999998994172,1.422000000020489,2.1350000000093132,2.780999999959022,3.3500000000931323,4.155999999959022,5.21100000012666,5.8549999999813735,6.5230000000447035,7.32300000009127,8.083000000100583,8.96100000012666,9.588999999919906,10.524999999906868,11.510999999940395,12.411000000080094,13.360000000102445,14.222999999998137]",space,1.191,0.0,25.0,25.0,19.0,1.0,,,,,,,,,,,,,,
